id,qsets_normalized_tat
224935,1.0700000000000003
209611,-1.03
217393,8.610000000000001
156923,-10.0
54959,4.48
121376,-1.03
211517,-3.79
69154,26.360000000000003
232368,-2.41
210250,-2.41
14645,-0.34
111887,-10.0
65185,-17.94
274438,1.03
212060,-3.1
263469,10.0
62904,7.93
122246,2.41
15656,4.08
262168,
236543,1.2100000000000002
251720,-2.41
242944,-5.86
134475,-9.31
89199,9.31
5665,7.24
207264,-3.1
277549,1.72
235884,-11.28
101051,
133508,5.86
97951,-5.86
278033,-2.380000000000001
70131,4.48
201578,-5.86
275761,-4.2200000000000015
103209,-1.72
247180,
259938,-1.72
104301,20.64
225429,9.31
255892,3.79
130436,-5.17
90258,-1.72
59374,0.34
253535,-9.31
155779,6.47
120612,0.34
164226,-28.209999999999997
77819,2.41
81631,3.79
233918,-10.0
271941,-10.97
85090,-1.72
108996,5.17
61555,-5.86
52100,-27.320000000000004
42212,-5.86
259577,-0.34
166236,1.03
179073,-0.34
156697,11.220000000000002
95681,-1.72
161595,4.51
169690,3.1600000000000006
206964,-0.34
133721,-1.03
4805,5.86
38757,-7.24
127526,9.31
207330,3.79
217782,1.03
127211,-8.62
178588,5.17
214314,7.93
227539,
21481,-3.1
130931,-5.86
251478,6.55
41325,7.24
73099,-29.800000000000004
253812,-4.48
152341,5.17
28944,7.93
167332,5.86
134374,7.24
174995,7.24
56291,6.91
50537,5.86
109574,3.1
26904,1.03
95717,-7.24
65773,8.62
107616,5.17
209216,0.34
152257,5.17
133145,
6897,-2.41
116999,-2.41
176093,1.72
238915,-4.48
178930,1.03
40400,4.2700000000000005
208113,-1.72
148169,-1.03
228171,3.1
140104,-10.29
124147,
81718,-3.500000000000001
158256,-1.03
124543,4.48
67057,0.34
2253,5.17
259617,2.41
162449,4.48
147562,-10.239999999999998
210946,-2.8699999999999974
20504,-6.55
6485,7.24
242217,-5.17
166754,-11.600000000000001
65403,5.77
25179,1.03
127120,10.0
37227,-3.1
249292,1.03
10210,
78898,-1.72
264357,2.15
60742,-5.86
57690,-0.34
234725,-7.24
13423,2.41
19076,-10.0
76350,3.1
18525,0.34
106065,1.03
218671,-1.72
237851,-1.72
66538,5.86
153684,-1.03
174275,1.03
106809,3.79
201533,7.24
99771,3.79
55339,-3.79
190153,-1.03
191266,-3.79
198658,6.55
61079,9.31
224235,2.92
226323,-0.46000000000000085
154946,1.990000000000001
116530,-1.03
113052,6.55
268883,-0.34
252681,2.41
109977,8.62
47359,-9.31
67430,-1.03
133635,-9.31
214705,9.95
221472,-10.0
12471,-1.72
1728,-7.24
250037,-3.670000000000001
110993,-3.79
232511,2.41
254472,8.62
138829,
119806,-5.17
121685,9.31
120483,-7.61
220578,0.18000000000000105
122841,3.79
22566,7.24
95983,4.48
281774,-0.34
39082,-3.1
59957,-12.030000000000001
71371,-5.86
9889,
100417,4.369999999999999
277332,8.62
264506,8.62
23648,-5.17
195734,
94353,-1.72
84989,8.62
120461,7.93
136314,-1.03
67017,10.17
276585,-4.48
257242,-6.55
149720,-2.910000000000001
101251,3.79
283441,-7.24
35778,5.17
281728,
262132,-9.31
267843,-10.970000000000002
49139,-3.1
16449,-1.03
176790,10.0
26345,1.72
111240,-1.8699999999999997
258549,
198092,-1.03
86881,3.4300000000000006
33994,-2.41
243775,-26.400000000000002
102167,1.03
4369,
47409,1.03
98679,3.7199999999999998
52803,-9.77
72164,5.17
1669,-13.350000000000001
105994,-3.79
76098,2.3199999999999994
3198,-7.24
27302,3.16
48982,4.450000000000001
201452,3.1
208432,-2.41
196866,3.1
193041,
25793,-8.62
192773,5.86
277498,-2.41
35904,1.03
189036,5.17
251130,7.93
250576,8.62
74009,5.86
186825,4.48
210240,5.489999999999998
47183,10.0
165602,7.93
140998,-9.93
109200,
97020,-10.0
190480,
134667,1.72
99674,0.34
274413,-1.72
229751,-1.03
83453,
107735,-3.79
146079,-10.0
51667,2.41
218327,5.270000000000001
120995,-7.24
277302,
216447,7.24
48804,7.93
229266,-20.79
80197,
65889,3.79
170551,3.79
200834,8.62
45164,-2.41
154660,5.86
125263,6.55
170944,-0.34
161772,-3.1
33422,-1.72
166094,6.55
108704,-10.0
101930,4.48
23220,7.93
183066,-2.41
178543,-6.55
68770,9.31
246329,13.739999999999998
155289,
278982,-4.48
162982,-6.55
90078,6.55
3128,-4.48
118014,2.41
42819,-1.020000000000001
227832,1.72
222350,-8.700000000000001
47952,-4.48
47145,1.72
250588,0.34
37442,3.9199999999999995
117471,3.79
5344,-3.6899999999999995
38958,-3.79
576,-6.55
41712,1.03
231573,10.29
279761,7.24
157531,1.03
237090,7.93
117559,-0.3199999999999985
102214,-2.2
42191,4.48
107178,-20.540000000000003
83747,-6.55
187999,-7.24
66255,4.959999999999999
176887,-10.0
107129,10.0
265095,
236713,-18.54
259087,-7.24
131598,6.93
206951,5.86
97972,1.72
171297,1.72
183426,4.42
192565,6.55
32301,-8.62
25295,9.31
91783,-9.31
27960,-6.55
57835,0.34
246827,7.93
130876,-3.1
241562,-13.709999999999999
283544,17.31
257769,-3.79
70155,-1.72
246940,1.72
262630,-2.41
126955,9.31
54876,9.31
67940,1.5599999999999998
248436,-2.41
202470,2.41
185212,1.72
119133,-2.71
83040,3.79
45343,3.6700000000000004
90447,-5.17
267246,7.93
217614,-5.86
91988,-3.79
23596,9.31
81559,0.34
112989,12.46
154650,
123952,0.34
125345,3.79
283850,5.86
60711,-7.93
200755,-7.93
282968,-6.55
97818,-5.17
194455,-19.58
5246,4.48
220693,-20.99
209043,-17.849999999999998
278216,-8.62
168240,
218737,-6.55
228328,-5.86
44021,5.86
225013,-1.72
20864,-8.62
146312,5.86
145092,-8.12
177614,-0.34
75979,5.17
273225,-5.86
65674,
87329,4.48
4784,2.41
83104,9.31
97227,1.72
108477,5.17
189765,3.79
68564,5.86
235681,-10.0
46338,-7.24
192346,5.17
15272,1.72
186385,-10.0
83396,-13.02
202537,-8.62
281507,12.63
44581,2.41
48422,-6.55
45297,-11.290000000000001
130034,-1.03
70575,1.72
217543,5.86
268728,10.0
84715,-0.34
81352,-5.86
89518,-7.93
122935,5.17
185867,-3.79
135841,-1.72
80395,-6.55
76255,1.03
264640,3.79
260091,-3.79
207683,-19.259999999999998
94534,-3.79
43082,0.34
65610,-2.41
170488,5.17
233804,7.4399999999999995
265228,-8.62
231098,-10.0
137065,-8.62
205014,
80069,10.0
176735,
266623,-6.55
233214,-6.55
238087,5.17
26101,
33814,-4.48
820,7.93
167614,
277747,-7.24
201718,-7.24
177600,-6.55
267013,-5.17
89529,1.72
107079,-4.48
130802,7.93
51611,-4.48
275770,-10.0
280241,22.7
279711,-5.86
278581,-4.9399999999999995
144681,9.31
52,-10.0
263707,5.86
73578,6.55
188559,-8.67
89626,1.72
282058,3.9499999999999997
236836,-4.009999999999999
157215,-3.79
249457,-6.55
227833,9.31
106084,-8.7
180533,3.1
127759,5.2
158489,0.34
123861,3.79
234717,5.86
30967,0.7999999999999996
187379,0.34
259366,-3.9599999999999995
27133,7.93
97404,-8.58
200307,-5.17
236861,-4.63
10178,16.200000000000003
101004,-19.729999999999997
117012,5.17
66981,-0.34
76734,-1.72
154329,16.19
165303,1.72
17299,-7.93
52371,3.79
80143,-1.72
29553,0.34
78176,0.34
195210,8.62
243546,3.79
102534,10.69
78245,-1.03
116282,1.72
30871,4.48
200124,-7.93
134915,-5.86
221090,-7.93
243526,-7.24
271001,7.93
127725,-3.79
138987,7.24
199168,-3.1
76976,2.41
272944,5.86
160799,
23278,-7.24
188334,-2.8699999999999997
203975,3.79
179623,2.41
284151,-28.800000000000004
10572,6.55
65588,-25.44
238467,-7.93
208104,-8.499999999999998
68179,0.34
193795,8.62
245182,3.79
149451,-0.34000000000000125
185445,1.72
202343,-3.620000000000001
106580,-0.34
257434,7.24
123439,8.62
205080,-2.8299999999999996
189596,-8.62
270553,-14.35
210633,-7.24
254372,-0.34
56404,7.24
217243,3.79
235968,3.1
149216,1.03
100195,-7.24
109034,17.890000000000004
56296,-9.31
142319,11.2
240671,-34.58
166094,7.93
187142,-7.93
38067,7.660000000000001
205208,2.41
178804,0.34
197931,
10162,-3.1
232337,1.3199999999999994
163090,6.55
166414,7.93
226974,-0.34
145329,-0.34
24882,-5.17
150433,-13.479999999999999
61427,19.220000000000002
284594,3.1
139653,-2.41
101382,0.34
136116,-4.48
56653,-1.03
52187,-16.650000000000002
25365,35.44
150715,-79.82999999999998
283406,-5.280000000000001
278915,1.03
34391,
200628,-6.55
40763,-6.55
160938,7.93
70344,-0.7999999999999996
223420,-9.31
173325,-1.03
149296,-0.34
231626,-7.01
167351,3.79
151518,-9.31
103438,7.93
124150,-0.34
18388,-3.1
239996,6.55
135037,8.62
101005,10.0
189405,-10.0
61996,2.51
93909,4.06
273396,6.55
279442,3.1
132353,-8.55
18059,-4.48
276876,-5.17
162470,3.79
36379,3.79
204875,15.560000000000002
218311,-7.640000000000001
118171,2.41
177717,1.72
181559,-2.41
131047,-20.169999999999998
82699,3.820000000000002
216788,1.03
37297,-1.72
54007,0.26000000000000023
257268,-7.93
111290,-6.55
46557,
132631,5.17
176153,-1.03
130255,5.37
129877,0.34
116715,16.830000000000002
216157,-12.17
171442,8.62
86096,3.980000000000001
85787,6.55
38810,-7.93
216176,1.03
241179,0.34
235061,1.72
248787,-10.0
123063,8.84
93709,-1.72
36726,16.229999999999997
131702,-1.03
163527,
144425,15.39
132186,-1.72
128974,3.79
76065,8.47
255938,7.24
76872,
82777,-14.95
79013,
146660,-6.55
85207,-5.17
89826,1.72
106400,1.03
161222,
9217,3.79
251919,9.31
175848,7.93
189402,-0.34
266876,3.79
10612,-0.34
194169,-8.620000000000001
5649,3.1
191010,-9.59
137081,-1.3900000000000001
66705,-7.24
108415,-7.93
98677,-5.269999999999999
132853,0.34
212363,-4.48
21925,2.41
109972,-2.41
85110,3.1
12480,-5.17
81240,-7.93
220468,-5.86
147699,-0.34
46157,-4.48
273499,-9.31
144583,-5.17
156732,9.31
55055,-1.03
46448,-1.72
219338,4.48
282832,10.360000000000001
276906,8.849999999999998
120593,3.79
77534,-13.190000000000001
3545,-3.1
267466,-11.669999999999998
74112,1.72
182044,-5.17
58162,-5.86
216040,
90938,-0.049999999999998226
259253,-5.17
50796,9.31
4246,-3.79
278418,0.34
137394,-5.17
154069,5.86
54587,-9.31
186796,-10.0
164661,4.48
147426,3.1
78273,-5.17
48122,-5.17
243687,-3.79
7267,3.79
3794,1.03
34061,1.72
233079,10.0
259059,-7.93
18442,-5.86
97845,12.68
234400,5.85
268903,1.03
112981,
131075,9.31
42968,-10.0
11561,2.41
15574,-10.07
186879,-3.79
8031,-5.17
206716,
262528,8.62
75400,-5.86
38077,10.0
183505,-9.31
48893,-1.03
29807,0.34
105302,
33426,10.59
10678,-5.17
253349,5.17
91166,-11.549999999999999
253506,-7.24
191551,2.41
188258,-1.03
38063,
17834,2.41
13708,2.41
205497,-3.79
237049,7.24
178430,-7.170000000000002
74491,
113542,22.990000000000002
74152,5.86
241825,
269104,1.72
134163,5.86
213191,-6.55
203199,1.03
248271,1.72
196611,1.03
217028,4.919999999999999
163932,-2.41
72163,12.06
141689,-4.48
92316,21.23
65593,7.750000000000001
242508,13.549999999999999
269075,-3.1
107013,-1.72
15988,-10.0
264149,-7.24
268338,10.0
275747,-9.31
196387,9.31
236488,9.940000000000001
97058,6.55
194816,-5.86
121674,3.79
120321,-13.24
226739,-3.79
232716,-8.62
277760,-5.17
219868,-3.1
241369,
236093,-3.1
156124,-8.62
64760,1.72
220154,-0.34
136157,13.34
90730,5.72
209056,8.62
196907,-3.1
274653,4.48
110834,7.93
179227,-24.480000000000004
140303,
72311,3.79
134793,1.03
250666,-3.79
169276,5.17
81117,2.41
78168,-7.24
55419,8.62
188215,-3.1
16945,7.24
8829,-7.64
199337,7.93
238335,3.1
28140,5.86
218189,7.24
151980,-0.34
91083,7.24
221418,-4.48
60011,-3.79
18305,20.01
264263,-7.93
136386,10.0
146000,-13.350000000000001
71853,5.17
177601,3.1
119450,-3.1
142571,-0.8399999999999999
56027,-4.48
215996,-1.72
29494,-1.72
129821,0.34
114372,2.41
17062,3.79
3000,9.31
80893,6.53
271527,-7.26
182457,8.62
65484,-7.24
146127,-3.79
171310,5.17
128572,
81557,5.86
88649,6.55
202627,-15.410000000000002
75143,14.91
181851,7.93
251698,5.86
100744,3.1
10509,-5.17
200410,-1.03
238351,3.79
59286,7.93
136860,3.1
232780,3.1
197795,15.58
83423,20.04
34291,-0.34
224912,-8.62
262199,
257588,1.72
187916,-15.230000000000002
216653,1.03
177540,-5.17
174273,-6.55
284694,-10.0
72589,-2.3500000000000005
192616,2.41
128502,3.1
105086,-2.41
151359,7.24
96782,-10.0
59400,5.17
43219,0.15000000000000036
190777,-4.48
9069,
247861,-6.55
218996,9.31
27097,4.29
138434,1.72
226527,-6.55
82261,-3.1
137564,7.24
105377,-24.76
150152,-4.48
176167,-6.55
187571,
221309,0.34
252423,9.31
163110,-9.31
183655,-9.31
58361,
233898,-10.0
29367,6.55
658,-4.48
253719,9.31
146717,7.93
35033,-0.34
71629,-5.86
174809,
164083,3.1
177593,-20.71
13125,-4.48
248743,-8.62
141167,3.79
29046,0.34
234472,1.03
129939,-1.03
155377,8.62
74882,-2.41
134482,0.32999999999999985
191066,1.03
1271,-6.55
39314,0.34
189935,1.1700000000000004
145616,-1.72
250120,-2.41
99896,
76495,4.48
116916,10.0
199832,-5.86
77324,-16.42
246681,1.03
160883,-7.24
160371,15.620000000000001
279309,-7.24
1829,4.48
143370,
39683,-3.79
146763,-17.42
28119,-8.77
22766,-8.62
65194,7.93
158873,-7.24
87150,
170312,-6.55
69994,9.31
201134,-10.39
250741,-1.72
134279,-5.12
26912,3.79
195123,-11.840000000000002
136525,-2.41
14520,
154667,-8.62
211713,1.8900000000000023
114441,8.62
166486,-5.17
181274,-1.72
50636,
100645,3.1
107607,-6.55
143842,-1.03
153916,30.2
17122,-21.63
189951,
53394,-1.109999999999999
151703,1.03
35030,-7.24
143296,-3.79
145519,2.41
261625,8.62
281717,7.24
145186,-5.679999999999999
106218,7.19
157620,3.1
1937,-6.55
115191,5.17
12551,8.74
77356,
20608,-8.62
245898,-0.34
67152,1.72
131070,7.93
69759,-1.03
31092,1.72
7195,7.44
15786,-3.79
259638,-0.34
231208,7.93
103172,-6.55
119362,1.03
232696,5.86
17940,14.79
77784,7.24
196844,5.86
275711,8.62
250180,-9.31
41735,19.44
193031,8.62
145803,5.17
153335,-4.48
100926,10.0
170148,6.55
141653,1.6500000000000012
70623,
216411,8.62
21637,-1.03
138409,-17.21
1531,-0.34
160988,-7.93
199179,0.34
236311,5.86
69978,
213597,-6.99
127807,3.79
111524,-5.880000000000002
252294,-7.24
210970,6.55
102458,0.34
53595,
51068,-3.8199999999999994
34967,5.159999999999998
147142,-7.93
10536,-5.17
133386,6.55
172483,-11.45
69982,9.31
107152,-5.17
213646,8.62
184104,9.31
168745,7.24
165261,11.490000000000002
49001,-6.55
176369,-0.34
211308,-2.41
38260,-5.86
38933,-2.83
66969,
37643,-5.86
42590,4.48
228967,-9.31
26652,7.93
50587,5.17
267729,-1.03
67740,9.909999999999998
97318,-5.17
134747,3.1
101312,
180313,-7.93
165690,-1.03
219894,-7.93
266718,-3.79
250469,-1.03
196005,3.1
247666,
112399,-4.48
273170,-1.0499999999999998
238372,-7.24
133251,9.31
83464,1.03
266882,-1.72
222472,-10.0
47408,-0.34
50780,
14057,-1.03
23106,-4.48
79458,5.17
146826,7.24
165626,-5.17
129133,5.86
125008,8.62
26538,9.31
211371,7.24
267191,0.34
80751,14.02
89750,10.0
69147,
216479,-0.10999999999999832
182990,1.9800000000000022
52323,-10.079999999999998
162463,9.31
140709,-5.86
266877,-7.24
32918,-6.109999999999999
181673,-2.41
98505,-1.03
100492,5.86
20247,5.17
43488,3.1
217945,-1.03
211368,1.72
45849,1.72
165945,-9.31
186497,-1.72
238136,7.93
264689,2.1800000000000006
160330,13.04
92656,-1.03
250246,10.0
99739,4.48
271904,1.03
212917,7.93
114307,
28616,5.86
95045,5.86
11453,
45291,3.1
23336,-10.0
13291,8.62
155521,6.55
223780,5.86
89882,-28.63
239664,-5.86
41405,13.3
50860,0.34
55773,3.79
250532,5.86
251810,-10.0
44355,-30.32
60873,-0.34
179888,-15.66
24007,-5.17
79907,2.41
107877,
115137,1.72
113218,-0.34
128547,-9.31
145820,2.3900000000000006
175986,5.17
145764,
50848,-2.41
238473,3.1
87735,-3.79
108661,3.79
198887,9.31
166795,-7.24
27145,-2.41
94112,2.41
132284,7.93
115649,10.0
227453,1.0600000000000005
140381,-9.0
130298,0.34
251380,7.93
137219,-5.17
249187,0.34
263822,0.34000000000000036
237236,-7.24
361,-15.570000000000002
204819,-7.24
140790,20.84
230621,-3.1
238691,7.93
275,9.31
220684,-1.0799999999999992
68442,1.23
224674,-4.48
127175,1.72
77118,-8.62
112330,-13.49
241274,2.0299999999999994
169471,10.309999999999999
251605,-8.62
205723,3.79
251781,
88865,6.55
121523,5.17
84322,-7.93
85111,2.41
185901,-5.86
120401,-14.39
217014,12.32
2099,-11.63
189953,-4.48
211121,-2.41
265363,-7.93
168754,-7.24
195667,-1.03
121259,-5.17
233214,10.0
256966,-4.57
132979,-8.62
155493,-7.93
140133,3.1
136783,-10.0
167700,-10.0
189992,4.88
26220,-10.0
251258,-1.03
130210,-3.1
161949,7.24
108537,1.03
176390,7.24
125055,9.31
126963,-4.48
82750,-3.1
100399,2.380000000000001
245486,-27.1
44288,5.17
184995,-0.34
195055,27.53
41238,4.48
52054,-5.17
213947,5.17
155009,
60720,0.34
1415,5.86
208442,-5.17
94848,4.48
5087,-9.31
41081,26.759999999999998
91258,-2.41
98206,-7.24
235308,7.93
164711,-4.629999999999999
27887,3.79
122132,6.55
135007,-7.93
216441,
61919,1.72
144366,
125956,-3.1
152284,1.72
255071,-0.34
115230,-6.75
106513,-0.9799999999999995
245409,6.55
57602,-1.03
177140,2.41
270812,-3.1
204864,8.62
66859,6.55
127784,-3.1
224796,
61592,-5.17
196954,-0.34
232315,5.86
116371,4.48
76405,-5.17
71595,-6.55
220857,-2.41
103145,-3.1
249621,
235633,-1.72
256322,9.31
33950,-9.31
50270,-9.31
181685,-4.48
42278,9.57
227673,-2.370000000000001
74366,-7.93
59328,-5.17
238958,-4.48
189759,-7.27
281086,-7.24
16216,-4.48
80367,3.5900000000000007
209778,-0.34
265669,-5.78
171281,2.41
58095,7.24
142918,
17505,3.1
43064,1.7200000000000002
178758,1.3199999999999998
127517,
32690,15.090000000000002
156299,3.1
161554,-7.24
94929,-4.48
107392,11.11
12543,
265369,9.31
215830,-9.200000000000001
70729,-8.719999999999999
262929,-1.4699999999999989
221663,-6.55
226782,5.86
187197,-6.55
29341,6.55
62459,-1.72
131271,5.86
275705,-1.03
79141,35.099999999999994
84670,-4.5200000000000005
191065,9.31
237600,0.34
244837,-0.34
37501,5.17
215567,-3.79
154997,3.79
281994,-8.239999999999998
269405,-3.92
171565,-6.55
112020,-3.1
84689,-2.41
124165,-9.31
62857,7.24
281247,2.41
262220,-24.16
230955,1.72
86082,-10.0
220609,-6.880000000000001
122095,7.24
236177,3.79
6111,0.34
47628,-5.17
27311,-7.24
122267,-0.34
231753,7.93
162434,7.93
260984,-0.34
150719,-3.1
231535,3.1
41195,10.0
97740,2.41
233349,10.0
203407,-5.86
116294,-7.24
216467,7.540000000000001
35663,10.0
54497,-9.31
139171,-4.130000000000001
71051,-8.62
113499,-7.24
247647,0.34
70705,
233658,4.48
177288,10.0
284371,-3.79
73833,5.17
99836,5.17
158993,-1.8399999999999999
135068,7.24
107781,-9.65
259202,0.34
74290,
11777,
3851,10.51
214468,-6.55
126384,-0.34
171076,-4.48
59843,
200988,7.24
194037,-2.74
257405,-3.4399999999999995
284023,5.17
264861,5.86
51028,4.48
90063,
52100,-3.79
104489,
98272,
22709,13.75
133672,1.72
259737,-2.41
273296,7.24
65774,-34.660000000000004
144338,-7.24
236106,7.24
123444,1.72
8552,9.31
219804,-3.79
189934,1.03
222731,5.86
269482,-3.1
84036,-10.0
27937,4.48
28004,6.55
181047,-6.55
124468,-2.41
151243,3.1
202611,-9.31
121808,2.41
61714,
119711,3.1
24306,-5.86
259480,-10.0
229008,-8.62
238107,14.64
157510,-5.86
3597,4.48
118685,-10.0
219755,12.799999999999999
267632,-6.22
1264,9.31
109893,-1.03
109513,6.55
260124,-0.34
14556,4.48
16756,-18.63
141099,3.1
267876,29.860000000000003
17238,5.86
265217,-10.0
8795,14.41
61909,-8.62
147561,0.34
54169,-3.79
78423,-3.140000000000001
129706,5.86
116966,16.590000000000003
91011,0.34
284257,7.24
271102,14.5
105565,-3.1
18148,17.409999999999997
182581,-0.34
250406,
42181,-1.72
92281,7.93
201711,-3.1
93266,-3.79
17139,-8.62
165047,3.1
255126,24.2
114165,8.62
183820,5.17
13509,8.62
227530,-5.86
127498,-10.0
167580,5.17
161094,3.1
83108,6.74
134955,
138833,
120643,5.86
69169,
227613,1.72
11299,5.17
246964,4.48
132857,-0.34
245505,-22.61
195148,-7.93
256702,4.48
214313,-7.93
119596,6.55
25879,
156323,-3.1
191750,7.27
201444,
221557,-7.93
16153,3.79
199982,9.31
114159,2.8099999999999996
103107,-12.579999999999998
81427,1.03
19886,3.79
140640,7.46
5805,-1.72
166074,-7.93
217508,-3.8599999999999994
236800,3.1
138545,-3.79
247459,-10.0
91174,5.17
136017,7.93
98970,1.03
22431,1.72
80404,-3.79
215645,3.1
243826,-5.86
167367,-4.48
138233,-5.17
165822,0.81
100732,-10.0
271105,3.79
180281,-6.55
125432,-3.79
104719,1.72
194344,4.48
168821,5.86
130414,-8.62
207489,1.72
73003,-10.0
169513,-6.55
79739,8.62
232006,0.34
70641,10.0
82854,-1.03
229,12.0
184267,4.2700000000000005
145695,5.86
180164,-5.86
133117,6.55
211712,-3.1
213055,-5.81
17569,-1.03
202218,9.31
177296,8.62
36299,9.31
232071,3.4400000000000004
99312,-3.1
223079,1.72
280219,-17.62
52873,-1.72
203085,3.79
233451,16.37
223912,-9.31
185395,3.79
215942,-0.34
156999,1.03
92464,-6.55
108313,-19.83
147022,-1.7200000000000002
197483,-17.200000000000003
198301,-1.72
115782,-2.7300000000000004
116270,0.34
241875,22.049999999999997
148342,2.41
172219,29.669999999999998
82987,5.17
267279,
216783,-10.0
143185,-9.31
65562,15.86
274158,0.34
213965,-7.93
156447,4.48
126130,2.41
41225,-3.1
164507,3.1
65010,10.0
169374,-0.34
247931,-10.0
243883,7.330000000000001
73075,-15.709999999999999
174086,4.48
256188,6.55
92652,0.34
21557,-9.31
136428,3.719999999999999
4751,-5.86
47029,-4.48
198276,5.17
188244,-3.1
181945,-1.72
46295,10.0
53794,-1.03
149189,
167287,16.07
125827,-5.17
53751,16.9
183051,
190549,0.34
130576,12.740000000000002
97787,-1.3699999999999999
251850,-1.2100000000000009
108091,-22.36
62058,-1.72
82900,5.86
122668,3.1
272357,-1.03
2742,
252438,
84663,
90057,-0.34
131925,-5.86
176004,7.93
102658,1.72
58441,-15.790000000000001
252216,-3.1
232812,-1.72
141358,-10.0
150021,0.34
283362,-5.86
158863,3.79
153813,4.48
160718,8.579999999999998
201977,2.41
99369,2.160000000000001
101375,5.18
172302,4.48
101667,26.24
248431,-8.62
184054,1.03
65041,-7.93
88957,-10.530000000000001
143035,3.1
272279,5.86
8950,8.02
46848,1.72
250112,2.41
202197,-7.93
202760,-7.459999999999999
88522,-0.9500000000000004
72247,-26.05
222521,19.6
5225,8.62
123999,-5.86
93130,3.04
149370,-10.0
145820,-5.17
33742,-9.31
42232,-5.17
174635,4.48
236372,1.72
276221,1.03
95106,14.319999999999999
34854,1.03
44045,-7.27
227741,
137785,25.29
206525,-4.59
166120,-7.24
171935,-7.93
89746,11.879999999999997
17911,-4.83
284457,-10.0
188195,
113957,7.010000000000002
56746,3.1
16851,2.41
4712,-9.31
59466,-9.31
45478,
185114,3.1
132237,-3.79
224762,-7.93
248876,3.1
225705,7.24
246053,7.24
94450,-3.1
282331,-2.41
84045,
256565,-11.77
222909,8.62
131320,10.59
92891,-7.93
155558,14.48
239761,-2.5599999999999996
131905,-4.48
211466,-7.24
104565,5.17
187836,10.0
212509,8.62
